split,filename,stem,pattern,sample_id,country,center_lon,center_lat,minx,maxx,miny,maxy,width,height,mode,crs,pixel_scale,tiepoint,datetime
train,817_China_119.191208_34.709714.tiff,817_China_119.191208_34.709714,id_country_lon_lat,817,China,119.191208,34.709714,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 13266304.581595156, 4126502.0765185133, 0.0)",
train,819_China_119.47304299999999_34.114557.tiff,819_China_119.47304299999999_34.114557,id_country_lon_lat,819,China,119.47304299999999,34.114557,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 13297678.310282877, 4046194.624257252, 0.0)",
train,821_China_123.40833799999999_42.539431.tiff,821_China_123.40833799999999_42.539431,id_country_lon_lat,821,China,123.40833799999999,42.539431,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 13735753.345804192, 5244129.24136515, 0.0)",
train,822_China_123.01604499999999_42.186011.tiff,822_China_123.01604499999999_42.186011,id_country_lon_lat,822,China,123.01604499999999,42.186011,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 13692083.488802426, 5190883.843287797, 0.0)",
train,823_-9691821.772675283_-9687821.772675283_4665913.69490294_4669913.69490294.tiff,823_-9691821.772675283_-9687821.772675283_4665913.69490294_4669913.69490294,id_minx_maxx_miny_maxy,823,,,,-9691821.772675283,-9687821.772675283,4665913.69490294,4669913.69490294,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -9691821.772675283, 4669913.69490294, 0.0)",
train,823_China_122.68088600000002_41.337082.tiff,823_China_122.68088600000002_41.337082,id_country_lon_lat,823,China,122.68088600000002,41.337082,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 13654773.759587646, 5064189.042970654, 0.0)",
train,825_China_110.06345800000001_40.603190999999995.tiff,825_China_110.06345800000001_40.603190999999995,id_country_lon_lat,825,China,110.06345800000001,40.603190999999995,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 12250208.099506853, 4955987.441918656, 0.0)",
train,827_China_109.998341_40.248371999999996.tiff,827_China_109.998341_40.248371999999996,id_country_lon_lat,827,China,109.998341,40.248371999999996,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 12242959.308224866, 4904100.93707513, 0.0)",
train,828_China_108.74558600000002_40.473797.tiff,828_China_108.74558600000002_40.473797,id_country_lon_lat,828,China,108.74558600000002,40.473797,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 12103503.259536142, 4937033.94127455, 0.0)",
train,82_Botswana_25.62819694_-25.26068442.tiff,82_Botswana_25.62819694_-25.26068442,id_country_lon_lat,82,Botswana,25.62819694,-25.26068442,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 2850917.8333105315, -2905797.9566055187, 0.0)",
train,82_US_-12416015.653065445_-12412015.653065445_4203679.877272508_4207679.877272508.tiff,82_US_-12416015.653065445_-12412015.653065445_4203679.877272508_4207679.877272508,id_country_minx_maxx_miny_maxy,82,US,,,-12416015.653065445,-12412015.653065445,4203679.877272508,4207679.877272508,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -12416015.653065445, 4207679.877272508, 0.0)",
train,830_China_117.74189799999999_36.287578.tiff,830_China_117.74189799999999_36.287578,id_country_lon_lat,830,China,117.74189799999999,36.287578,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 13104968.130393555, 4342264.153637579, 0.0)",
train,834_China_118.966191_36.680692.tiff,834_China_118.966191_36.680692,id_country_lon_lat,834,China,118.966191,36.680692,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 13241255.803735325, 4396692.335187737, 0.0)",
train,835_China_114.97323300000001_35.857979.tiff,835_China_114.97323300000001_35.857979,id_country_lon_lat,835,China,114.97323300000001,35.857979,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 12796761.752416398, 4283097.056932032, 0.0)",
train,838_China_104.380826_30.654275.tiff,838_China_104.380826_30.654275,id_country_lon_lat,838,China,104.380826,30.654275,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 11617620.398901291, 3589931.096810756, 0.0)",
train,839_China_103.697812_31.075886999999998.tiff,839_China_103.697812_31.075886999999998,id_country_lon_lat,839,China,103.697812,31.075886999999998,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 11541587.628216613, 3644608.441448087, 0.0)",
train,842_China_87.86369599999999_44.050582.tiff,842_China_87.86369599999999_44.050582,id_country_lon_lat,842,China,87.86369599999999,44.050582,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 9778941.897934986, 5475273.203905382, 0.0)",
train,843_China_102.680184_25.199305.tiff,843_China_102.680184_25.199305,id_country_lon_lat,843,China,102.680184,25.199305,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 11428305.797439637, 2902244.6780188023, 0.0)",
train,844_China_102.868101_24.995778.tiff,844_China_102.868101_24.995778,id_country_lon_lat,844,China,102.868101,24.995778,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 11449224.622191036, 2877226.0556907575, 0.0)",
train,845_China_103.253422_25.613731.tiff,845_China_103.253422_25.613731,id_country_lon_lat,845,China,103.253422,25.613731,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 11492118.35970299, 2953317.9949443014, 0.0)",
train,847_China_119.244178_29.358671.tiff,847_China_119.244178_29.358671,id_country_lon_lat,847,China,119.244178,29.358671,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 13272201.175022477, 3423376.5029037343, 0.0)",
train,849_China_119.46374499999999_29.53462.tiff,849_China_119.46374499999999_29.53462,id_country_lon_lat,849,China,119.46374499999999,29.53462,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 13296643.261657482, 3445868.755706334, 0.0)",
train,84_Botswana_25.71294812_-24.48532572.tiff,84_Botswana_25.71294812_-24.48532572,id_country_lon_lat,84,Botswana,25.71294812,-24.48532572,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 2860352.291512261, -2810659.669021418, 0.0)",
train,84_US_-12503902.3910345_-12499902.3910345_3964720.452911399_3968720.452911399.tiff,84_US_-12503902.3910345_-12499902.3910345_3964720.452911399_3968720.452911399,id_country_minx_maxx_miny_maxy,84,US,,,-12503902.3910345,-12499902.3910345,3964720.452911399,3968720.452911399,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -12503902.3910345, 3968720.452911399, 0.0)",
train,851_UK_-73650.24313424175_-69650.24313424175_7199035.301848615_7203035.301848615.tiff,851_UK_-73650.24313424175_-69650.24313424175_7199035.301848615_7203035.301848615,id_country_minx_maxx_miny_maxy,851,UK,,,-73650.24313424175,-69650.24313424175,7199035.301848615,7203035.301848615,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -73650.24313424175, 7203035.301848615, 0.0)",
train,853_-9597706.709197212_-9593706.709197212_4700652.626535121_4704652.626535121.tiff,853_-9597706.709197212_-9593706.709197212_4700652.626535121_4704652.626535121,id_minx_maxx_miny_maxy,853,,,,-9597706.709197212,-9593706.709197212,4700652.626535121,4704652.626535121,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -9597706.709197212, 4704652.626535121, 0.0)",
train,855_China_120.088811_29.211446999999996.tiff,855_China_120.088811_29.211446999999996,id_country_lon_lat,855,China,120.088811,29.211446999999996,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 13366225.290489672, 3404586.125604305, 0.0)",
train,856_China_119.95399099999999_28.912814.tiff,856_China_119.95399099999999_28.912814,id_country_lon_lat,856,China,119.95399099999999,28.912814,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 13351217.19674092, 3366553.8838087814, 0.0)",
train,857_China_119.755315_29.076175.tiff,857_China_119.755315_29.076175,id_country_lon_lat,857,China,119.755315,29.076175,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 13329100.685588077, 3387344.9826858556, 0.0)",
train,859_China_120.51566299999999_28.025149.tiff,859_China_120.51566299999999_28.025149,id_country_lon_lat,859,China,120.51566299999999,28.025149,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 13413742.23777376, 3254144.8733328064, 0.0)",
train,85_Brazil_-48.1527592_-15.85921774.tiff,85_Brazil_-48.1527592_-15.85921774,id_country_lon_lat,85,Brazil,-48.1527592,-15.85921774,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -5362340.634435119, -1786425.1159952804, 0.0)",
train,860_China_120.38093799999999_27.606448999999998.tiff,860_China_120.38093799999999_27.606448999999998,id_country_lon_lat,860,China,120.38093799999999,27.606448999999998,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 13398744.719376635, 3201446.0107252225, 0.0)",
train,861_China_120.146042_27.779838.tiff,861_China_120.146042_27.779838,id_country_lon_lat,861,China,120.146042,27.779838,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 13372596.21626726, 3223244.647622091, 0.0)",
train,862_China_119.752778_27.525034.tiff,862_China_119.752778_27.525034,id_country_lon_lat,862,China,119.752778,27.525034,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 13328818.268039934, 3191222.347406332, 0.0)",
train,867_US_-78.832_36.324.tiff,867_US_-78.832_36.324,id_country_lon_lat,867,US,-78.832,36.324,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -8777538.098215342, 4347295.345231035, 0.0)",
train,86_US_-12698616.87832845_-12694616.87832845_3846806.7226270055_3850806.7226270055.tiff,86_US_-12698616.87832845_-12694616.87832845_3846806.7226270055_3850806.7226270055,id_country_minx_maxx_miny_maxy,86,US,,,-12698616.87832845,-12694616.87832845,3846806.7226270055,3850806.7226270055,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -12698616.87832845, 3850806.7226270055, 0.0)",
train,870_US_-82.844_35.122.tiff,870_US_-82.844_35.122,id_country_lon_lat,870,US,-82.844,35.122,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -9224151.895277955, 4182472.8410858857, 0.0)",
train,872_US_-77.071925_36.112286.tiff,872_US_-77.071925_36.112286,id_country_lon_lat,872,US,-77.071925,36.112286,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -8581607.445457371, 4318082.772347779, 0.0)",
train,875_US_-76.42704_37.07201.tiff,875_US_-76.42704_37.07201,id_country_lon_lat,875,US,-76.42704,37.07201,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -8509819.175637152, 4451148.811272836, 0.0)",
train,876_US_-79.0376_37.4763.tiff,876_US_-79.0376_37.4763,id_country_lon_lat,876,US,-79.0376,37.4763,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -8800425.385522438, 4507706.451630557, 0.0)",
train,877_US_-79.50416_37.3333.tiff,877_US_-79.50416_37.3333,id_country_lon_lat,877,US,-79.50416,37.3333,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -8852362.607146949, 4487666.896123759, 0.0)",
train,87_Brazil_-48.33674585_-1.396647485.tiff,87_Brazil_-48.33674585_-1.396647485,id_country_lon_lat,87,Brazil,-48.33674585,-1.396647485,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -5382821.93462588, -153489.4860999405, 0.0)",
train,880_US_-77.3528_39.3754.tiff,880_US_-77.3528_39.3754,id_country_lon_lat,880,US,-77.3528,39.3754,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -8612874.307433931, 4777587.946048037, 0.0)",
train,882_US_-82.1543_36.6035.tiff,882_US_-82.1543_36.6035,id_country_lon_lat,882,US,-82.1543,36.6035,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -9147374.842477836, 4385982.965527514, 0.0)",
train,885_US_-75.52_39.7308.tiff,885_US_-75.52_39.7308,id_country_lon_lat,885,US,-75.52,39.7308,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -8408847.94470802, 4828899.636962069, 0.0)",
train,887_US_-76.3964_39.3948.tiff,887_US_-76.3964_39.3948,id_country_lon_lat,887,US,-76.3964,39.3948,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -8506408.346439244, 4780382.100563475, 0.0)",
train,889_US_-76.789_38.851.tiff,889_US_-76.789_38.851,id_country_lon_lat,889,US,-76.789,38.851,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -8550112.378524683, 4702351.0183872925, 0.0)",
train,88_Bulgaria_23.40662289_42.72333867.tiff,88_Bulgaria_23.40662289_42.72333867,id_country_lon_lat,88,Bulgaria,23.40662289,42.72333867,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 2603613.3413049816, 5271955.532879005, 0.0)",
train,88_US_-12475159.698515678_-12471159.698515678_4096395.0314660748_4100395.0314660748.tiff,88_US_-12475159.698515678_-12471159.698515678_4096395.0314660748_4100395.0314660748,id_country_minx_maxx_miny_maxy,88,US,,,-12475159.698515678,-12471159.698515678,4096395.0314660748,4100395.0314660748,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -12475159.698515678, 4100395.0314660748, 0.0)",
train,890_US_-72.5604_41.7684.tiff,890_US_-72.5604_41.7684,id_country_lon_lat,890,US,-72.5604,41.7684,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -8079386.779756248, 5128349.773905236, 0.0)",
train,891_US_-70.9695_43.2448.tiff,891_US_-70.9695_43.2448,id_country_lon_lat,891,US,-70.9695,43.2448,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -7902288.601853228, 5351307.443139143, 0.0)",
train,892_US_-75.9456_40.1067.tiff,892_US_-75.9456_40.1067,id_country_lon_lat,892,US,-75.9456,40.1067,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -8456225.519989638, 4883459.768872947, 0.0)",
train,893_US_-75.9144_40.1806.tiff,893_US_-75.9144_40.1806,id_country_lon_lat,893,US,-75.9144,40.1806,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -8452752.351876888, 4894221.390965477, 0.0)",
train,894_US_-76.375_40.675.tiff,894_US_-76.375_40.675,id_country_lon_lat,894,US,-76.375,40.675,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -8504026.10933627, 4966521.78214008, 0.0)",
train,895_US_-74.255_40.025.tiff,895_US_-74.255_40.025,id_country_lon_lat,895,US,-74.255,40.025,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -8268028.788854529, 4871575.876704956, 0.0)",
train,896_US_-74.54_39.426.tiff,896_US_-74.54_39.426,id_country_lon_lat,896,US,-74.54,39.426,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -8299754.843730613, 4784877.422506026, 0.0)",
train,89_Bulgaria_27.85667367_43.28258527.tiff,89_Bulgaria_27.85667367_43.28258527,id_country_lon_lat,89,Bulgaria,27.85667367,43.28258527,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 3098990.7281387914, 5357083.597522012, 0.0)",
train,89_US_-12335108.647168154_-12331108.647168154_3782686.5290499614_3786686.5290499614.tiff,89_US_-12335108.647168154_-12331108.647168154_3782686.5290499614_3786686.5290499614,id_country_minx_maxx_miny_maxy,89,US,,,-12335108.647168154,-12331108.647168154,3782686.5290499614,3786686.5290499614,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -12335108.647168154, 3786686.5290499614, 0.0)",
train,8_Albania_19.7621657_41.29716822.tiff,8_Albania_19.7621657_41.29716822,id_country_lon_lat,8,Albania,19.7621657,41.29716822,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 2197914.222696297, 5058273.215373722, 0.0)",
train,900_US_-75.2275_40.6658.tiff,900_US_-75.2275_40.6658,id_country_lon_lat,900,US,-75.2275,40.6658,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -8376286.993650988, 4965171.5140937, 0.0)",
train,901_US_-74.6719_41.093999999999994.tiff,901_US_-74.6719_41.093999999999994,id_country_lon_lat,901,US,-74.6719,41.093999999999994,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -8314437.884566244, 5028216.544869222, 0.0)",
train,903_US_-75.411583_43.452965.tiff,903_US_-75.411583_43.452965,id_country_lon_lat,903,US,-75.411583,43.452965,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -8396779.019474685, 5383173.86148836, 0.0)",
train,905_US_-76.9194_41.1519.tiff,905_US_-76.9194_41.1519,id_country_lon_lat,905,US,-76.9194,41.1519,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -8564628.440124126, 5036772.762914688, 0.0)",
train,906_US_-79.3156_42.2015.tiff,906_US_-79.3156_42.2015,id_country_lon_lat,906,US,-79.3156,42.2015,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -8831372.20396297, 5193211.119938573, 0.0)",
train,907_US_-75.918_43.82.tiff,907_US_-75.918_43.82,id_country_lon_lat,907,US,-75.918,43.82,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -8453153.102043742, 5439628.891745644, 0.0)",
train,908_US_-104.77186999999999_39.85052.tiff,908_US_-104.77186999999999_39.85052,id_country_lon_lat,908,US,-104.77186999999999,39.85052,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -11665151.217859056, 4846243.970362626, 0.0)",
train,90_Bulgaria_23.47251261_42.71900612.tiff,90_Bulgaria_23.47251261_42.71900612,id_country_lon_lat,90,Bulgaria,23.47251261,42.71900612,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 2610948.1513838926, 5271299.045973967, 0.0)",
train,90_US_-12283768.098021444_-12279768.098021444_3713754.989723758_3717754.989723758.tiff,90_US_-12283768.098021444_-12279768.098021444_3713754.989723758_3717754.989723758,id_country_minx_maxx_miny_maxy,90,US,,,-12283768.098021444,-12279768.098021444,3713754.989723758,3717754.989723758,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -12283768.098021444, 3717754.989723758, 0.0)",
train,911_US_-75.98338000000001_42.2368.tiff,911_US_-75.98338000000001_42.2368,id_country_lon_lat,911,US,-75.98338000000001,42.2368,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -8460431.170351809, 5198517.201589103, 0.0)",
train,913_US_-78.97899699999999_43.210708000000004.tiff,913_US_-78.97899699999999_43.210708000000004,id_country_lon_lat,913,US,-78.97899699999999,43.210708000000004,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -8793901.729403479, 5346098.944936525, 0.0)",
train,915_US_-76.682_42.037.tiff,915_US_-76.682_42.037,id_country_lon_lat,915,US,-76.682,42.037,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -8538201.193009805, 5168523.476955213, 0.0)",
train,916_US_-115.9869592_36.24165929.tiff,916_US_-115.9869592_36.24165929,id_country_lon_lat,916,US,-115.9869592,36.24165929,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -12913609.236804197, 4335924.469176793, 0.0)",
train,918_US_-71.85388_42.535959999999996.tiff,918_US_-71.85388_42.535959999999996,id_country_lon_lat,918,US,-71.85388,42.535959999999996,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -8000737.333120985, 5243604.848306786, 0.0)",
train,919_US_-77.9328_43.06504.tiff,919_US_-77.9328_43.06504,id_country_lon_lat,919,US,-77.9328,43.06504,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -8677439.61209403, 5323876.843689178, 0.0)",
train,921_US_-74.4725_43.0127.tiff,921_US_-74.4725_43.0127,id_country_lon_lat,921,US,-74.4725,43.0127,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -8292240.778102065, 5315905.11626826, 0.0)",
train,926_US_-72.3267_43.6139.tiff,926_US_-72.3267_43.6139,id_country_lon_lat,926,US,-72.3267,43.6139,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -8053371.414757861, 5407885.442417314, 0.0)",
train,929_US_-72.2215_44.908583.tiff,929_US_-72.2215_44.908583,id_country_lon_lat,929,US,-72.2215,44.908583,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -8041660.604326407, 5609141.213429849, 0.0)",
train,930_US_-71.518_42.728.tiff,930_US_-71.518_42.728,id_country_lon_lat,930,US,-71.518,42.728,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -7963347.342553339, 5272661.889164263, 0.0)",
train,932_US_-75.05199999999999_42.158.tiff,932_US_-75.05199999999999_42.158,id_country_lon_lat,932,US,-75.05199999999999,42.158,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -8356750.423016767, 5186676.539649632, 0.0)",
train,934_US_-76.205_36.785.tiff,934_US_-76.205_36.785,id_country_lon_lat,934,US,-76.205,36.785,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -8485101.795901412, 4411180.78040807, 0.0)",
train,937_US_-112.73333000000001_40.8411.tiff,937_US_-112.73333000000001_40.8411,id_country_lon_lat,937,US,-112.73333000000001,40.8411,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -12551416.891030071, 4990932.126866869, 0.0)",
train,939_US_-97.6868_38.7581.tiff,939_US_-97.6868_38.7581,id_country_lon_lat,939,US,-97.6868,38.7581,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -10876444.833224358, 4689080.468080035, 0.0)",
